host_time,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta
1788558365.8730662,ENC,1792590,0,,0,0
1788558365.8929617,ENC,1792610,0,,0,0
1788558365.9127934,ENC,1792630,0,,0,0
1788558365.9326632,ENC,1792650,0,,0,0
1788558365.9525814,ENC,1792670,0,,0,0
1788558365.972474,ENC,1792690,0,,0,0
1788558365.9923038,ENC,1792710,0,,0,0
1788558366.01219,ENC,1792730,0,,0,0
1788558366.0321279,ENC,1792750,0,,0,0
1788558366.0519004,ENC,1792770,0,,0,0
1788558366.0717955,ENC,1792790,0,,0,0
1788558366.0916448,ENC,1792810,0,,0,0
1788558366.1115007,ENC,1792830,0,,0,0
1788558366.1313806,ENC,1792850,0,,0,0
1788558366.1512349,ENC,1792870,0,,0,0
1788558366.1710863,ENC,1792890,0,,0,0
1788558366.190953,ENC,1792910,0,,0,0
1788558366.2108214,ENC,1792930,0,,0,0
1788558366.2306833,ENC,1792950,0,,0,0
1788558366.2505462,ENC,1792970,0,,0,0
1788558366.2704237,ENC,1792990,0,,0,0
1788558366.2903051,ENC,1793010,0,,0,0
1788558366.3101244,ENC,1793030,0,,0,0
1788558366.3299863,ENC,1793050,0,,0,0
1788558366.3498662,ENC,1793070,0,,0,0
1788558366.3697312,ENC,1793090,0,,0,0
1788558366.3896027,ENC,1793110,0,,0,0
1788558366.4094925,ENC,1793130,0,,0,0
1788558366.4293437,ENC,1793150,0,,0,0
1788558366.449214,ENC,1793170,0,,0,0
1788558366.469153,ENC,1793190,0,,0,0
1788558366.4889724,ENC,1793210,0,,0,0
1788558366.5087762,ENC,1793230,0,,0,0
1788558366.5286431,ENC,1793250,0,,0,0
1788558366.5485373,ENC,1793270,0,,0,0
1788558366.5683684,ENC,1793290,0,,0,0
1788558366.588311,ENC,1793310,0,,0,0
1788558366.608133,ENC,1793330,0,,0,0
1788558366.6279733,ENC,1793350,0,,0,0
1788558366.647831,ENC,1793370,0,,0,0
1788558366.667704,ENC,1793390,0,,0,0
1788558366.687586,ENC,1793410,0,,0,0
1788558366.7074077,ENC,1793430,0,,0,0
1788558366.7272832,ENC,1793450,0,,0,0
1788558366.7471392,ENC,1793470,0,,0,0
1788558366.766987,ENC,1793490,0,,0,0
1788558366.7868621,ENC,1793510,0,,0,0
1788558366.806733,ENC,1793530,0,,0,0
1788558366.8266232,ENC,1793550,0,,0,0
1788558366.8464706,ENC,1793570,0,,0,0
1788558366.8663404,ENC,1793590,0,,0,0
1788558366.8862228,ENC,1793610,0,,0,0
1788558366.906057,ENC,1793630,0,,0,0
1788558366.9259484,ENC,1793650,0,,0,0
1788558366.9458587,ENC,1793670,0,,0,0
1788558366.9656591,ENC,1793690,0,,0,0
1788558366.9855227,ENC,1793710,0,,0,0
1788558367.0054133,ENC,1793730,0,,0,0
1788558367.025295,ENC,1793750,0,,0,0
1788558367.0451171,ENC,1793770,0,,0,0
1788558367.065017,ENC,1793790,0,,0,0
1788558367.0848699,ENC,1793810,0,,0,0
1788558367.104743,ENC,1793830,0,,0,0
1788558367.124595,ENC,1793850,0,,0,0
1788558367.1444697,ENC,1793870,0,,0,0
1788558367.1643105,ENC,1793890,0,,0,0
1788558367.1841803,ENC,1793910,0,,0,0
1788558367.2041044,ENC,1793930,0,,0,0
1788558367.2239318,ENC,1793950,0,,0,0
1788558367.2437983,ENC,1793970,0,,0,0
1788558367.263724,ENC,1793990,0,,0,0
1788558367.2835352,ENC,1794010,0,,0,0
1788558367.3033657,ENC,1794030,0,,0,0
1788558367.3232365,ENC,1794050,0,,0,0
1788558367.3431306,ENC,1794070,0,,0,0
1788558367.3629742,ENC,1794090,0,,0,0
1788558367.3828363,ENC,1794110,0,,0,0
1788558367.4027357,ENC,1794130,0,,0,0
1788558367.4225917,ENC,1794150,0,,0,0
1788558367.4424095,ENC,1794170,0,,0,0
1788558367.4623842,ENC,1794190,0,,0,0
1788558367.482204,ENC,1794210,0,,0,0
1788558367.5020313,ENC,1794230,0,,0,0
1788558367.5219457,ENC,1794250,0,,0,0
1788558367.5418096,ENC,1794270,0,,0,0
1788558367.5616567,ENC,1794290,0,,0,0
1788558367.581543,ENC,1794310,0,,0,0
1788558367.601397,ENC,1794330,0,,0,0
1788558367.6212716,ENC,1794350,0,,0,0
1788558367.6411538,ENC,1794370,0,,0,0
1788558367.6610377,ENC,1794390,0,,0,0
1788558367.6809006,ENC,1794410,0,,0,0
1788558367.700751,ENC,1794430,0,,0,0
1788558367.7206025,ENC,1794450,0,,0,0
1788558367.7404895,ENC,1794470,0,,0,0
1788558367.7603362,ENC,1794490,0,,0,0
1788558367.7802129,ENC,1794510,0,,0,0
1788558367.8000994,ENC,1794530,0,,0,0
1788558367.8200214,ENC,1794550,0,,0,0
1788558367.8398075,ENC,1794570,0,,0,0
1788558367.8597054,ENC,1794590,0,,0,0
1788558367.8796139,ENC,1794610,0,,0,0
1788558367.8993874,ENC,1794630,0,,0,0
1788558367.919287,ENC,1794650,0,,0,0
1788558367.9391804,ENC,1794670,0,,0,0
1788558367.9590237,ENC,1794690,0,,0,0
1788558367.9788713,ENC,1794710,0,,0,0
1788558367.998795,ENC,1794730,0,,0,0
1788558368.018663,ENC,1794750,0,,0,0
1788558368.038525,ENC,1794770,0,,0,0
1788558368.0584042,ENC,1794790,0,,0,0
1788558368.07827,ENC,1794810,0,,0,0
1788558368.0981057,ENC,1794830,0,,0,0
1788558368.1179643,ENC,1794850,0,,0,0
1788558368.1378849,ENC,1794870,0,,0,0
1788558368.1577115,ENC,1794890,0,,0,0
1788558368.177553,ENC,1794910,0,,0,0
1788558368.1974497,ENC,1794930,0,,0,0
1788558368.217344,ENC,1794950,0,,0,0
1788558368.2371807,ENC,1794970,0,,0,0
1788558368.2570643,ENC,1794990,0,,0,0
1788558368.2769182,ENC,1795010,0,,0,0
1788558368.2967494,ENC,1795030,0,,0,0
1788558368.316662,ENC,1795050,0,,0,0
1788558368.336527,ENC,1795070,0,,0,0
1788558368.3563628,ENC,1795090,0,,0,0
1788558368.376274,ENC,1795110,0,,0,0
1788558368.396196,ENC,1795130,0,,0,0
1788558368.4161022,ENC,1795150,0,,0,0
1788558368.4359322,ENC,1795170,0,,0,0
1788558368.4558074,ENC,1795190,0,,0,0
1788558368.4755526,ENC,1795210,0,,0,0
1788558368.495596,ENC,1795230,0,,0,0
1788558368.5152817,ENC,1795250,0,,0,0
1788558368.5351455,ENC,1795270,0,,0,0
1788558368.5550327,ENC,1795290,0,,0,0
1788558368.5748692,ENC,1795310,0,,0,0
1788558368.59477,ENC,1795330,0,,0,0
1788558368.6146379,ENC,1795350,0,,0,0
1788558368.6344755,ENC,1795370,0,,0,0
1788558368.6543796,ENC,1795390,0,,0,0
1788558368.6742442,ENC,1795410,0,,0,0
1788558368.694094,ENC,1795430,0,,0,0
1788558368.713964,ENC,1795450,0,,0,0
1788558368.733846,ENC,1795470,0,,0,0
1788558368.753678,ENC,1795490,0,,0,0
1788558368.7735767,ENC,1795510,0,,0,0
1788558368.793449,ENC,1795530,0,,0,0
1788558368.813305,ENC,1795550,0,,0,0
1788558368.8331985,ENC,1795570,0,,0,0
1788558368.853074,ENC,1795590,0,,0,0
1788558368.8729653,ENC,1795610,0,,0,0
1788558368.892811,ENC,1795630,0,,0,0
1788558368.9126768,ENC,1795650,0,,0,0
1788558368.9325442,ENC,1795670,0,,0,0
1788558368.952413,ENC,1795690,0,,0,0
1788558368.9722507,ENC,1795710,0,,0,0
1788558368.9921577,ENC,1795730,0,,0,0
1788558369.0120132,ENC,1795750,0,,0,0
1788558369.031878,ENC,1795770,0,,0,0
1788558369.0518312,ENC,1795790,0,,0,0
1788558369.0716226,ENC,1795810,0,,0,0
1788558369.0914419,ENC,1795830,0,,0,0
1788558369.1114159,ENC,1795850,0,,0,0
1788558369.1312006,ENC,1795870,0,,0,0
1788558369.1510212,ENC,1795890,0,,0,0
1788558369.17094,ENC,1795910,0,,0,0
1788558369.190821,ENC,1795930,0,,0,0
1788558369.210671,ENC,1795950,0,,0,0
1788558369.2305508,ENC,1795970,0,,0,0
1788558369.250414,ENC,1795990,0,,0,0
1788558369.270293,ENC,1796010,0,,0,0
1788558369.290134,ENC,1796030,0,,0,0
1788558369.309995,ENC,1796050,0,,0,0
1788558369.3298712,ENC,1796070,0,,0,0
1788558369.3496954,ENC,1796090,0,,0,0
1788558369.3695474,ENC,1796110,0,,0,0
1788558369.3894625,ENC,1796130,0,,0,0
1788558369.4092822,ENC,1796150,0,,0,0
1788558369.4291317,ENC,1796170,0,,0,0
1788558369.449103,ENC,1796190,0,,0,0
1788558369.468898,ENC,1796210,0,,0,0
1788558369.4886985,ENC,1796230,0,,0,0
1788558369.5086014,ENC,1796250,0,,0,0
1788558369.5284846,ENC,1796270,0,,0,0
1788558369.5482826,ENC,1796290,0,,0,0
1788558369.5681534,ENC,1796310,0,,0,0
1788558369.5880513,ENC,1796330,0,,0,0
1788558369.6078863,ENC,1796350,0,,0,0
1788558369.6277282,ENC,1796370,0,,0,0
1788558369.647634,ENC,1796390,0,,0,0
1788558369.66756,ENC,1796410,0,,0,0
1788558369.6873498,ENC,1796430,0,,0,0
1788558369.7072399,ENC,1796450,0,,0,0
1788558369.7271442,ENC,1796470,0,,0,0
1788558369.746911,ENC,1796490,0,,0,0
1788558369.7667544,ENC,1796510,0,,0,0
1788558369.78673,ENC,1796530,0,,0,0
1788558369.8065274,ENC,1796550,0,,0,0
1788558369.8264308,ENC,1796570,0,,0,0
1788558369.8462484,ENC,1796590,0,,0,0
1788558369.8660977,ENC,1796610,0,,0,0
1788558369.885949,ENC,1796630,0,,0,0
1788558369.905856,ENC,1796650,0,,0,0
1788558369.9257526,ENC,1796670,0,,0,0
1788558369.9455705,ENC,1796690,0,,0,0
1788558369.9654567,ENC,1796710,0,,0,0
1788558369.985314,ENC,1796730,0,,0,0
1788558370.0051455,ENC,1796750,0,,0,0
1788558370.025048,ENC,1796770,0,,0,0
1788558370.0449266,ENC,1796790,0,,0,0
1788558370.0648112,ENC,1796810,0,,0,0
1788558370.0846758,ENC,1796830,0,,0,0
1788558370.1045609,ENC,1796850,0,,0,0
1788558370.1244283,ENC,1796870,0,,0,0
1788558370.1442883,ENC,1796890,0,,0,0
1788558370.1641388,ENC,1796910,0,,0,0
1788558370.184019,ENC,1796930,0,,0,0
1788558370.20387,ENC,1796950,0,,0,0
1788558370.2237437,ENC,1796970,0,,0,0
1788558370.243624,ENC,1796990,0,,0,0
1788558370.2635193,ENC,1797010,0,,0,0
1788558370.2834334,ENC,1797030,0,,0,0
1788558370.303283,ENC,1797050,0,,0,0
1788558370.323134,ENC,1797070,0,,0,0
1788558370.3429813,ENC,1797090,0,,0,0
1788558370.362894,ENC,1797110,0,,0,0
1788558370.382737,ENC,1797130,0,,0,0
1788558370.4026203,ENC,1797150,0,,0,0
1788558370.4224868,ENC,1797170,0,,0,0
1788558370.442454,ENC,1797190,0,,0,0
1788558370.462275,ENC,1797210,0,,0,0
1788558370.4821382,ENC,1797230,0,,0,0
1788558370.5020661,ENC,1797250,0,,0,0
1788558370.521901,ENC,1797270,0,,0,0
1788558370.5417876,ENC,1797290,0,,0,0
1788558370.5616314,ENC,1797310,0,,0,0
1788558370.5815334,ENC,1797330,0,,0,0
1788558370.6014228,ENC,1797350,0,,0,0
1788558370.6212504,ENC,1797370,0,,0,0
1788558370.641167,ENC,1797390,0,,0,0
1788558370.661028,ENC,1797410,0,,0,0
1788558370.6808858,ENC,1797430,0,,0,0
1788558370.7008035,ENC,1797450,0,,0,0
1788558370.7206845,ENC,1797470,0,,0,0
1788558370.74055,ENC,1797490,0,,0,0
1788558370.7604492,ENC,1797510,0,,0,0
1788558370.7803507,ENC,1797530,0,,0,0
1788558370.8002167,ENC,1797550,0,,0,0
1788558370.8200505,ENC,1797570,0,,0,0
1788558370.839939,ENC,1797590,0,,0,0
1788558370.8598182,ENC,1797610,0,,0,0
1788558370.8796623,ENC,1797630,0,,0,0
1788558370.8996012,ENC,1797650,0,,0,0
1788558370.9194176,ENC,1797670,0,,0,0
1788558370.9392936,ENC,1797690,0,,0,0
1788558370.9591522,ENC,1797710,0,,0,0
1788558370.979017,ENC,1797730,0,,0,0
1788558370.9989052,ENC,1797750,0,,0,0
1788558371.0187402,ENC,1797770,0,,0,0
1788558371.0386608,ENC,1797790,0,,0,0
1788558371.0584993,ENC,1797810,0,,0,0
1788558371.0783844,ENC,1797830,0,,0,0
1788558371.098282,ENC,1797850,0,,0,0
1788558371.1181402,ENC,1797870,0,,0,0
1788558371.137978,ENC,1797890,0,,0,0
1788558371.157882,ENC,1797910,0,,0,0
1788558371.1777706,ENC,1797930,0,,0,0
1788558371.1976101,ENC,1797950,0,,0,0
1788558371.2174897,ENC,1797970,0,,0,0
1788558371.237364,ENC,1797990,0,,0,0
1788558371.2572494,ENC,1798010,0,,0,0
1788558371.2771287,ENC,1798030,0,,0,0
1788558371.2970068,ENC,1798050,0,,0,0
1788558371.3168788,ENC,1798070,0,,0,0
1788558371.3367445,ENC,1798090,0,,0,0
1788558371.35664,ENC,1798110,0,,0,0
1788558371.3765306,ENC,1798130,0,,0,0
1788558371.3963568,ENC,1798150,0,,0,0
1788558371.4162502,ENC,1798170,0,,0,0
1788558371.4361796,ENC,1798190,0,,0,0
1788558371.4560063,ENC,1798210,0,,0,0
1788558371.4758623,ENC,1798230,0,,0,0
1788558371.4957447,ENC,1798250,0,,0,0
1788558371.5156684,ENC,1798270,0,,0,0
1788558371.53543,ENC,1798290,0,,0,0
1788558371.5553389,ENC,1798310,0,,0,0
1788558371.5752714,ENC,1798330,0,,0,0
1788558371.5950632,ENC,1798350,0,,0,0
1788558371.6149302,ENC,1798370,0,,0,0
1788558371.6348462,ENC,1798390,0,,0,0
1788558371.6546834,ENC,1798410,0,,0,0
1788558371.6745458,ENC,1798430,0,,0,0
1788558371.694451,ENC,1798450,0,,0,0
1788558371.7143178,ENC,1798470,0,,0,0
1788558371.7341535,ENC,1798490,0,,0,0
1788558371.7540483,ENC,1798510,0,,0,0
1788558371.7739155,ENC,1798530,0,,0,0
1788558371.7938068,ENC,1798550,0,,0,0
1788558371.813646,ENC,1798570,0,,0,0
1788558371.8335197,ENC,1798590,0,,0,0
1788558371.8534117,ENC,1798610,0,,0,0
1788558371.873261,ENC,1798630,0,,0,0
1788558371.8931608,ENC,1798650,0,,0,0
1788558371.9130104,ENC,1798670,0,,0,0
1788558371.9328485,ENC,1798690,0,,0,0
1788558371.9527342,ENC,1798710,0,,0,0
1788558371.9726129,ENC,1798730,0,,0,0
1788558371.9924662,ENC,1798750,0,,0,0
1788558372.0123382,ENC,1798770,0,,0,0
1788558372.032253,ENC,1798790,0,,0,0
1788558372.0520773,ENC,1798810,0,,0,0
1788558372.0719678,ENC,1798830,0,,0,0
1788558372.0918338,ENC,1798850,0,,0,0
1788558372.111694,ENC,1798870,0,,0,0
1788558372.1316004,ENC,1798890,0,,0,0
1788558372.1514292,ENC,1798910,0,,0,0
1788558372.1712744,ENC,1798930,0,,0,0
1788558372.1911216,ENC,1798950,0,,0,0
1788558372.2110121,ENC,1798970,0,,0,0
1788558372.2308733,ENC,1798990,0,,0,0
1788558372.2507367,ENC,1799010,0,,0,0
1788558372.2706125,ENC,1799030,0,,0,0
1788558372.2904928,ENC,1799050,0,,0,0
1788558372.31037,ENC,1799070,0,,0,0
1788558372.330202,ENC,1799090,0,,0,0
1788558372.3500898,ENC,1799110,0,,0,0
1788558372.3699927,ENC,1799130,0,,0,0
1788558372.3897893,ENC,1799150,0,,0,0
1788558372.4096696,ENC,1799170,0,,0,0
1788558372.4296036,ENC,1799190,0,,0,0
1788558372.4493704,ENC,1799210,0,,0,0
1788558372.4692638,ENC,1799230,0,,0,0
1788558372.4891148,ENC,1799250,0,,0,0
1788558372.5089824,ENC,1799270,0,,0,0
1788558372.5288668,ENC,1799290,0,,0,0
1788558372.5487316,ENC,1799310,0,,0,0
1788558372.5686212,ENC,1799330,0,,0,0
1788558372.5884478,ENC,1799350,0,,0,0
1788558372.608325,ENC,1799370,0,,0,0
1788558372.6282284,ENC,1799390,0,,0,0
1788558372.6480556,ENC,1799410,0,,0,0
1788558372.6679204,ENC,1799430,0,,0,0
1788558372.687823,ENC,1799450,0,,0,0
1788558372.7076793,ENC,1799470,0,,0,0
1788558372.7275608,ENC,1799490,0,,0,0
1788558372.7474864,ENC,1799510,0,,0,0
1788558372.7673163,ENC,1799530,0,,0,0
1788558372.7871473,ENC,1799550,0,,0,0
1788558372.8075507,ENC,1799570,0,,0,0
1788558372.8272574,ENC,1799590,0,,0,0
1788558372.8467774,ENC,1799610,0,,0,0
1788558372.8666215,ENC,1799630,0,,0,0
1788558372.886582,ENC,1799650,0,,0,0
1788558372.9064167,ENC,1799670,0,,0,0
1788558372.926263,ENC,1799690,0,,0,0
1788558372.9461603,ENC,1799710,0,,0,0
1788558372.9660099,ENC,1799730,0,,0,0
1788558372.9858773,ENC,1799750,0,,0,0
1788558373.0057447,ENC,1799770,0,,0,0
1788558373.0256112,ENC,1799790,0,,0,0
1788558373.0454597,ENC,1799810,0,,0,0
1788558373.0653346,ENC,1799830,0,,0,0
1788558373.0851934,ENC,1799850,0,,0,0
1788558373.105067,ENC,1799870,0,,0,0
1788558373.1248586,ENC,1799890,0,,0,0
1788558373.1447973,ENC,1799910,0,,0,0
1788558373.164656,ENC,1799930,0,,0,0
1788558373.1844423,ENC,1799950,0,,0,0
1788558373.2044086,ENC,1799970,0,,0,0
1788558373.224193,ENC,1799990,0,,0,0
1788558373.2440512,ENC,1800010,0,,0,0
1788558373.263942,ENC,1800030,0,,0,0
1788558373.283821,ENC,1800050,0,,0,0
1788558373.3036234,ENC,1800070,0,,0,0
1788558373.3234973,ENC,1800090,0,,0,0
1788558373.343359,ENC,1800110,0,,0,0
1788558373.3632793,ENC,1800130,0,,0,0
1788558373.3830516,ENC,1800150,0,,0,0
1788558373.4029799,ENC,1800170,0,,0,0
1788558373.4228945,ENC,1800190,0,,0,0
1788558373.4426515,ENC,1800210,0,,0,0
1788558373.4624834,ENC,1800230,0,,0,0
1788558373.4823751,ENC,1800250,0,,0,0
1788558373.5022194,ENC,1800270,0,,0,0
1788558373.5221004,ENC,1800290,0,,0,0
1788558373.541963,ENC,1800310,0,,0,0
1788558373.5618453,ENC,1800330,0,,0,0
1788558373.5816624,ENC,1800350,0,,0,0
1788558373.601554,ENC,1800370,0,,0,0
1788558373.6214476,ENC,1800390,0,,0,0
1788558373.6412525,ENC,1800410,0,,0,0
1788558373.6611805,ENC,1800430,0,,0,0
1788558373.681055,ENC,1800450,0,,0,0
1788558373.7008991,ENC,1800470,0,,0,0
1788558373.720768,ENC,1800490,0,,0,0
1788558373.740675,ENC,1800510,0,,0,0
1788558373.7604976,ENC,1800530,0,,0,0
1788558373.7805057,ENC,1800550,0,,0,0
1788558373.8002381,ENC,1800570,0,,0,0
1788558373.8201094,ENC,1800590,0,,0,0
1788558373.839962,ENC,1800610,0,,0,0
1788558373.860423,ENC,1800630,0,,0,0
1788558373.8806918,ENC,1800650,0,,0,0
1788558373.900529,ENC,1800670,0,,0,0
1788558373.92038,ENC,1800690,0,,0,0
1788558373.940311,ENC,1800710,0,,0,0
1788558373.960157,ENC,1800730,0,,0,0
1788558373.9800584,ENC,1800750,0,,0,0
1788558373.999911,ENC,1800770,0,,0,0
1788558374.01977,ENC,1800790,0,,0,0
1788558374.0396059,ENC,1800810,0,,0,0
1788558374.0595224,ENC,1800830,0,,0,0
1788558374.0794048,ENC,1800850,0,,0,0
1788558374.0992632,ENC,1800870,0,,0,0
1788558374.1191661,ENC,1800890,0,,0,0
1788558374.139047,ENC,1800910,0,,0,0
1788558374.1589608,ENC,1800930,0,,0,0
1788558374.1787944,ENC,1800950,0,,0,0
1788558374.1987514,ENC,1800970,0,,0,0
1788558374.2181945,ENC,1800990,0,,0,0
1788558374.2384427,ENC,1801010,0,,0,0
1788558374.258346,ENC,1801030,0,,0,0
1788558374.2782414,ENC,1801050,0,,0,0
1788558374.2981093,ENC,1801070,0,,0,0
1788558374.3179805,ENC,1801090,0,,0,0
1788558374.3378696,ENC,1801110,0,,0,0
1788558374.3577607,ENC,1801130,0,,0,0
1788558374.3768973,ENC,1801150,0,,0,0
1788558374.3966722,ENC,1801170,0,,0,0
1788558374.4167087,ENC,1801190,0,,0,0
1788558374.4362912,ENC,1801210,0,,0,0
1788558374.4561388,ENC,1801230,0,,0,0
1788558374.4760795,ENC,1801250,0,,0,0
1788558374.4959178,ENC,1801270,0,,0,0
1788558374.5157735,ENC,1801290,0,,0,0
1788558374.5356288,ENC,1801310,0,,0,0
1788558374.5555341,ENC,1801330,0,,0,0
1788558374.5753353,ENC,1801350,0,,0,0
1788558374.5952866,ENC,1801370,0,,0,0
1788558374.6150916,ENC,1801390,0,,0,0
1788558374.634975,ENC,1801410,0,,0,0
1788558374.6548352,ENC,1801430,0,,0,0
1788558374.6747212,ENC,1801450,0,,0,0
1788558374.694581,ENC,1801470,0,,0,0
1788558374.7144768,ENC,1801490,0,,0,0
1788558374.7343197,ENC,1801510,0,,0,0
1788558374.754233,ENC,1801530,0,,0,0
1788558374.7740483,ENC,1801550,0,,0,0
1788558374.7939749,ENC,1801570,0,,0,0
1788558374.813796,ENC,1801590,0,,0,0
1788558374.8336828,ENC,1801610,0,,0,0
1788558374.8535433,ENC,1801630,0,,0,0
1788558374.8733957,ENC,1801650,0,,0,0
1788558374.8932707,ENC,1801670,0,,0,0
1788558374.913112,ENC,1801690,0,,0,0
1788558374.9330544,ENC,1801710,0,,0,0
1788558374.9528687,ENC,1801730,0,,0,0
1788558374.9727433,ENC,1801750,0,,0,0
1788558374.992668,ENC,1801770,0,,0,0
1788558375.0125337,ENC,1801790,0,,0,0
1788558375.0324106,ENC,1801810,0,,0,0
1788558375.052277,ENC,1801830,0,,0,0
1788558375.072176,ENC,1801850,0,,0,0
1788558375.092001,ENC,1801870,0,,0,0
1788558375.1118596,ENC,1801890,0,,0,0
1788558375.1317627,ENC,1801910,0,,0,0
1788558375.1516478,ENC,1801930,0,,0,0
1788558375.1715202,ENC,1801950,0,,0,0
1788558375.1914291,ENC,1801970,0,,0,0
1788558375.2113433,ENC,1801990,0,,0,0
1788558375.231097,ENC,1802010,0,,0,0
1788558375.251028,ENC,1802030,0,,0,0
1788558375.2709465,ENC,1802050,0,,0,0
1788558375.2906995,ENC,1802070,0,,0,0
1788558375.3105888,ENC,1802090,0,,0,0
1788558375.3304813,ENC,1802110,0,,0,0
1788558375.3503392,ENC,1802130,0,,0,0
1788558375.3702214,ENC,1802150,0,,0,0
1788558375.3901005,ENC,1802170,0,,0,0
1788558375.4100502,ENC,1802190,0,,0,0
1788558375.429841,ENC,1802210,0,,0,0
1788558375.449661,ENC,1802230,0,,0,0
1788558375.4695725,ENC,1802250,0,,0,0
1788558375.4894118,ENC,1802270,0,,0,0
1788558375.5092795,ENC,1802290,0,,0,0
1788558375.5291755,ENC,1802310,0,,0,0
1788558375.549067,ENC,1802330,0,,0,0
1788558375.568906,ENC,1802350,0,,0,0
1788558375.5888293,ENC,1802370,0,,0,0
1788558375.608693,ENC,1802390,0,,0,0
1788558375.628538,ENC,1802410,0,,0,0
1788558375.6484637,ENC,1802430,0,,0,0
1788558375.6683319,ENC,1802450,0,,0,0
1788558375.688134,ENC,1802470,0,,0,0
1788558375.708138,ENC,1802490,0,,0,0
1788558375.7279296,ENC,1802510,0,,0,0
1788558375.7477672,ENC,1802530,0,,0,0
1788558375.7676258,ENC,1802550,0,,0,0
1788558375.7875376,ENC,1802570,0,,0,0
1788558375.807417,ENC,1802590,0,,0,0
1788558375.8273373,ENC,1802610,0,,0,0
1788558375.847187,ENC,1802630,0,,0,0
1788558375.8674803,ENC,1802650,0,,0,0
1788558375.8869367,ENC,1802670,0,,0,0
1788558375.9067507,ENC,1802690,0,,0,0
1788558375.926667,ENC,1802710,0,,0,0
1788558375.9465144,ENC,1802730,0,,0,0
1788558375.966372,ENC,1802750,0,,0,0
1788558375.9862938,ENC,1802770,0,,0,0
1788558376.0061667,ENC,1802790,0,,0,0
1788558376.0260222,ENC,1802810,0,,0,0
1788558376.0459433,ENC,1802830,0,,0,0
1788558376.0658247,ENC,1802850,0,,0,0
1788558376.0856528,ENC,1802870,0,,0,0
1788558376.1055496,ENC,1802890,0,,0,0
1788558376.1254234,ENC,1802910,0,,0,0
1788558376.1452894,ENC,1802930,0,,0,0
1788558376.1651735,ENC,1802950,0,,0,0
1788558376.1850665,ENC,1802970,0,,0,0
1788558376.2049387,ENC,1802990,0,,0,0
1788558376.2247646,ENC,1803010,0,,0,0
1788558376.2446597,ENC,1803030,0,,0,0
1788558376.2645385,ENC,1803050,0,,0,0
1788558376.284397,ENC,1803070,0,,0,0
1788558376.304241,ENC,1803090,0,,0,0
1788558376.324181,ENC,1803110,0,,0,0
1788558376.3440235,ENC,1803130,0,,0,0
1788558376.3638973,ENC,1803150,0,,0,0
1788558376.383775,ENC,1803170,0,,0,0
1788558376.403748,ENC,1803190,0,,0,0
1788558376.423507,ENC,1803210,0,,0,0
1788558376.4434826,ENC,1803230,0,,0,0
1788558376.4633021,ENC,1803250,0,,0,0
1788558376.483149,ENC,1803270,0,,0,0
1788558376.5030153,ENC,1803290,0,,0,0
1788558376.522949,ENC,1803310,0,,0,0
1788558376.5427878,ENC,1803330,0,,0,0
1788558376.562654,ENC,1803350,0,,0,0
1788558376.582569,ENC,1803370,0,,0,0
1788558376.6024508,ENC,1803390,0,,0,0
1788558376.6223078,ENC,1803410,0,,0,0
1788558376.6421845,ENC,1803430,0,,0,0
1788558376.6620834,ENC,1803450,0,,0,0
1788558376.6819267,ENC,1803470,0,,0,0
1788558376.7017796,ENC,1803490,0,,0,0
1788558376.7216783,ENC,1803510,0,,0,0
1788558376.74153,ENC,1803530,0,,0,0
1788558376.7613592,ENC,1803550,0,,0,0
1788558376.7812889,ENC,1803570,0,,0,0
1788558376.8011477,ENC,1803590,0,,0,0
1788558376.8209894,ENC,1803610,0,,0,0
1788558376.8408885,ENC,1803630,0,,0,0
1788558376.860746,ENC,1803650,0,,0,0
1788558376.8805778,ENC,1803670,0,,0,0
1788558376.9004722,ENC,1803690,0,,0,0
1788558376.9203684,ENC,1803710,0,,0,0
1788558376.94021,ENC,1803730,0,,0,0
1788558376.960131,ENC,1803750,0,,0,0
1788558376.980027,ENC,1803770,0,,0,0
1788558376.9999056,ENC,1803790,0,,0,0
1788558377.0197763,ENC,1803810,0,,0,0
1788558377.0396411,ENC,1803830,0,,0,0
1788558377.0595953,ENC,1803850,0,,0,0
1788558377.079395,ENC,1803870,0,,0,0
1788558377.099248,ENC,1803890,0,,0,0
1788558377.1192176,ENC,1803910,0,,0,0
1788558377.1389868,ENC,1803930,0,,0,0
1788558377.1588707,ENC,1803950,0,,0,0
1788558377.178752,ENC,1803970,0,,0,0
1788558377.1987066,ENC,1803990,0,,0,0
1788558377.2185001,ENC,1804010,0,,0,0
1788558377.2384102,ENC,1804030,0,,0,0
1788558377.2582617,ENC,1804050,0,,0,0
1788558377.2781045,ENC,1804070,0,,0,0
1788558377.29803,ENC,1804090,0,,0,0
1788558377.3178833,ENC,1804110,0,,0,0
1788558377.341607,ENC,1804130,0,,0,0
1788558377.3576238,ENC,1804150,0,,0,0
1788558377.3774986,ENC,1804170,0,,0,0
1788558377.3974361,ENC,1804190,0,,0,0
1788558377.4172668,ENC,1804210,0,,0,0
1788558377.437093,ENC,1804230,0,,0,0
1788558377.4569929,ENC,1804250,0,,0,0
1788558377.4768176,ENC,1804270,0,,0,0
1788558377.4967253,ENC,1804290,0,,0,0
1788558377.5165863,ENC,1804310,0,,0,0
1788558377.5364432,ENC,1804330,0,,0,0
