host_time,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,turn_phase
1788586970.2695699,ENC,72810,8,,15,29,,,,,,,,
1788586970.2751167,TRN,72812,8,,,,523.997,595.21,30.518,71.512,1729,6473,5470,1
1788586970.2895172,ENC,72830,8,,15,28,,,,,,,,
1788586970.2950487,TRN,72832,8,,,,524.603,595.21,29.673,70.907,1712,6480,5487,1
1788586970.309346,ENC,72850,8,,14,29,,,,,,,,
1788586970.3148308,TRN,72852,8,,,,525.183,595.21,28.769,70.314,1700,6485,5499,1
1788586970.3294537,ENC,72870,8,,15,28,,,,,,,,
1788586970.3351352,TRN,72872,8,,,,525.76,595.21,28.226,69.737,1685,6491,5514,1
1788586970.3491895,ENC,72890,8,,14,27,,,,,,,,
1788586970.3546422,TRN,72892,8,,,,526.33,595.21,29.311,69.168,1673,6496,5526,1
1788586970.3691022,ENC,72910,8,,14,27,,,,,,,,
1788586970.3745415,TRN,72912,8,,,,526.904,595.21,28.528,68.591,1658,6503,5541,1
1788586970.389015,ENC,72930,8,,14,27,,,,,,,,
1788586970.3945525,TRN,72932,8,,,,527.475,595.21,28.588,68.02,1643,6509,5556,1
1788586970.408872,ENC,72950,8,,15,27,,,,,,,,
1788586970.4143217,TRN,72952,8,,,,528.021,595.21,26.537,67.456,1632,6513,5567,1
1788586970.4288175,ENC,72970,8,,14,26,,,,,,,,
1788586970.434342,TRN,72972,8,,,,528.547,595.21,25.693,66.923,1620,6519,5579,1
1788586970.44872,ENC,72990,8,,14,27,,,,,,,,
1788586970.454176,TRN,72992,8,,,,529.054,595.21,25.211,66.408,1610,6523,5589,1
1788586970.468745,ENC,73010,8,,14,25,,,,,,,,
1788586970.4743931,TRN,73012,8,,,,529.571,595.21,24.728,65.896,1594,6530,5605,1
1788586970.488515,ENC,73030,8,,14,26,,,,,,,,
1788586970.4940605,TRN,73032,8,,,,530.068,595.21,25.211,65.391,1585,6533,5614,1
1788586970.5084121,ENC,73050,8,,14,25,,,,,,,,
1788586970.5138733,TRN,73052,8,,,,530.567,595.21,24.186,64.889,1572,6539,5627,1
1788586970.528335,ENC,73070,8,,13,25,,,,,,,,
1788586970.5338342,TRN,73072,8,,,,531.055,595.21,24.427,64.399,1561,6543,5638,1
1788586970.548207,ENC,73090,8,,14,24,,,,,,,,
1788586970.5536993,TRN,73092,8,,,,531.535,595.21,24.668,63.915,1551,6548,5648,1
1788586970.5681362,ENC,73110,8,,13,25,,,,,,,,
1788586970.5735867,TRN,73112,8,,,,532.027,595.21,24.306,63.427,1536,6554,5663,1
1788586970.5880532,ENC,73130,8,,13,24,,,,,,,,
1788586970.5935686,TRN,73132,8,,,,532.514,595.21,24.427,62.939,1525,6559,5674,1
1788586970.6080506,ENC,73150,8,,12,24,,,,,,,,
1788586970.613718,TRN,73152,8,,,,532.982,595.21,23.1,62.458,1515,6563,5684,1
1788586970.627857,ENC,73170,8,,13,24,,,,,,,,
1788586970.6333897,TRN,73172,8,,,,533.479,595.21,25.09,61.984,1498,6570,5701,1
1788586970.6477883,ENC,73190,8,,12,24,,,,,,,,
1788586970.6532588,TRN,73192,8,,,,533.989,595.21,26.658,61.48,1487,6575,5712,1
1788586970.6676288,ENC,73210,8,,12,23,,,,,,,,
1788586970.673083,TRN,73212,8,,,,534.544,595.21,28.166,60.947,1467,6583,5732,1
1788586970.687568,ENC,73230,8,,11,24,,,,,,,,
1788586970.693084,TRN,73232,8,,,,535.098,595.21,27.502,60.387,1455,6588,5744,1
1788586970.7074115,ENC,73250,8,,11,23,,,,,,,,
1788586970.7128575,TRN,73252,8,,,,535.6,595.21,23.341,59.85,1447,6591,5752,1
1788586970.7273235,ENC,73270,8,,12,23,,,,,,,,
1788586970.7328503,TRN,73272,8,,,,536.069,595.21,23.824,59.376,1438,6595,5761,1
1788586970.747477,ENC,73290,8,,11,22,,,,,,,,
1788586970.7530034,TRN,73292,8,,,,536.534,595.21,23.04,58.906,1427,6600,5772,1
1788586970.767097,ENC,73310,8,,11,22,,,,,,,,
1788586970.7725391,TRN,73312,8,,,,537.011,595.21,24.125,58.44,1413,6606,5786,1
1788586970.7870154,ENC,73330,8,,11,21,,,,,,,,
1788586970.792533,TRN,73332,8,,,,537.493,595.21,24.547,57.958,1401,6610,5798,1
1788586970.8068674,ENC,73350,8,,11,21,,,,,,,,
1788586970.8123393,TRN,73352,8,,,,537.981,595.21,23.944,57.471,1388,6616,5811,1
1788586970.8268094,ENC,73370,8,,11,22,,,,,,,,
1788586970.8322217,TRN,73372,8,,,,538.465,595.21,24.306,56.987,1376,6621,5823,1
1788586970.8466966,ENC,73390,8,,10,22,,,,,,,,
1788586970.8521369,TRN,73392,8,,,,538.95,595.21,24.789,56.503,1365,6626,5834,1
1788586970.8665655,ENC,73410,8,,10,21,,,,,,,,
1788586970.8720355,TRN,73412,8,,,,539.439,595.21,23.462,56.011,1351,6632,5848,1
1788586970.8866284,ENC,73430,8,,10,21,,,,,,,,
1788586970.8923454,TRN,73432,8,,,,539.909,595.21,23.462,55.535,1341,6636,5858,1
1788586970.90639,ENC,73450,8,,11,21,,,,,,,,
1788586970.9118621,TRN,73452,8,,,,540.392,595.21,24.427,55.061,1328,6641,5871,1
1788586970.9262846,ENC,73470,8,,10,21,,,,,,,,
1788586970.9318075,TRN,73472,8,,,,540.868,595.21,23.944,54.578,1318,6646,5881,1
1788586970.9461596,ENC,73490,8,,10,20,,,,,,,,
1788586970.9516478,TRN,73492,8,,,,541.341,595.21,22.799,54.102,1305,6651,5894,1
1788586970.9659717,ENC,73510,8,,9,20,,,,,,,,
1788586970.9715283,TRN,73512,8,,,,541.792,595.21,22.437,53.642,1296,6655,5903,1
1788586970.9859865,ENC,73530,8,,10,21,,,,,,,,
1788586970.9914243,TRN,73532,8,,,,542.242,595.21,22.497,53.193,1285,6659,5914,1
1788586971.0057313,ENC,73550,8,,9,19,,,,,,,,
1788586971.0112004,TRN,73552,8,,,,542.693,595.21,23.221,52.744,1274,6664,5925,1
1788586971.02589,ENC,73570,8,,10,20,,,,,,,,
1788586971.0317214,TRN,73572,8,,,,543.147,595.21,21.11,52.284,1261,6670,5938,1
1788586971.0455647,ENC,73590,8,,9,19,,,,,,,,
1788586971.0510015,TRN,73592,8,,,,543.579,595.21,21.773,51.848,1253,6673,5946,1
1788586971.0655394,ENC,73610,8,,10,19,,,,,,,,
1788586971.0709918,TRN,73612,8,,,,544.002,595.21,20.929,51.417,1244,6677,5955,1
1788586971.085379,ENC,73630,8,,9,18,,,,,,,,
1788586971.0909126,TRN,73632,8,,,,544.415,595.21,19.964,50.999,1233,6681,5966,1
1788586971.1053247,ENC,73650,8,,10,19,,,,,,,,
1788586971.110794,TRN,73652,8,,,,544.813,595.21,19.723,50.595,1225,6685,5974,1
1788586971.1251256,ENC,73670,8,,9,18,,,,,,,,
1788586971.1305842,TRN,73672,8,,,,545.209,595.21,19.844,50.199,1215,6689,5984,1
1788586971.1449873,ENC,73690,8,,9,18,,,,,,,,
1788586971.1504934,TRN,73692,8,,,,545.597,595.21,18.879,49.804,1206,6692,5993,1
1788586971.1650667,ENC,73710,8,,9,18,,,,,,,,
1788586971.1707733,TRN,73712,8,,,,545.979,595.21,19.602,49.423,1198,6696,6001,1
1788586971.1848204,ENC,73730,8,,9,17,,,,,,,,
1788586971.1903648,TRN,73732,8,,,,546.368,595.21,19.06,49.035,1187,6701,6012,1
1788586971.2046797,ENC,73750,8,,8,18,,,,,,,,
1788586971.210178,TRN,73752,8,,,,546.742,595.21,18.577,48.653,1179,6704,6020,1
1788586971.2246153,ENC,73770,8,,9,17,,,,,,,,
1788586971.230147,TRN,73772,8,,,,547.104,595.21,17.371,48.284,1171,6707,6028,1
1788586971.2445047,ENC,73790,8,,9,17,,,,,,,,
1788586971.2500668,TRN,73792,8,,,,547.456,595.21,18.336,47.932,1164,6710,6035,1
1788586971.2643592,ENC,73810,8,,8,17,,,,,,,,
1788586971.2698178,TRN,73812,8,,,,547.82,595.21,17.854,47.57,1153,6715,6046,1
1788586971.2843032,ENC,73830,8,,8,16,,,,,,,,
1788586971.289835,TRN,73832,8,,,,548.158,595.21,16.527,47.217,1147,6717,6052,1
1788586971.3043592,ENC,73850,8,,9,16,,,,,,,,
1788586971.3101225,TRN,73852,8,,,,548.491,595.21,16.949,46.886,1139,6721,6060,1
1788586971.324051,ENC,73870,8,,8,16,,,,,,,,
1788586971.3295152,TRN,73872,8,,,,548.829,595.21,16.708,46.549,1130,6724,6069,1
1788586971.3439136,ENC,73890,8,,8,16,,,,,,,,
1788586971.349407,TRN,73892,8,,,,549.161,595.21,16.587,46.214,1122,6728,6077,1
1788586971.3638587,ENC,73910,8,,9,15,,,,,,,,
1788586971.3694987,TRN,73912,8,,,,549.487,595.21,16.225,45.885,1115,6731,6084,1
1788586971.383742,ENC,73930,8,,8,15,,,,,,,,
1788586971.3892074,TRN,73932,8,,,,549.798,595.21,15.321,45.565,1109,6733,6090,1
1788586971.4035916,ENC,73950,8,,8,15,,,,,,,,
1788586971.4091077,TRN,73952,8,,,,550.108,595.21,16.165,45.259,1101,6737,6098,1
1788586971.4235275,ENC,73970,8,,8,15,,,,,,,,
1788586971.4290795,TRN,73972,8,,,,550.429,595.21,15.984,44.941,1092,6741,6107,1
1788586971.4436166,ENC,73990,8,,8,16,,,,,,,,
1788586971.4492774,TRN,73992,8,,,,550.744,595.21,15.683,44.622,1084,6744,6115,1
1788586971.4632876,ENC,74010,8,,8,14,,,,,,,,
1788586971.4687662,TRN,74012,8,,,,551.062,595.21,15.924,44.307,1076,6747,6123,1
1788586971.4832327,ENC,74030,8,,8,14,,,,,,,,
1788586971.4887536,TRN,74032,8,,,,551.381,595.21,15.984,43.989,1068,6750,6131,1
1788586971.5030754,ENC,74050,8,,8,14,,,,,,,,
1788586971.508659,TRN,74052,8,,,,551.696,595.21,15.683,43.671,1060,6754,6139,1
1788586971.5229867,ENC,74070,8,,7,14,,,,,,,,
1788586971.5284226,TRN,74072,8,,,,551.992,595.21,14.296,43.362,1055,6756,6144,1
1788586971.5428421,ENC,74090,8,,8,14,,,,,,,,
1788586971.5483735,TRN,74092,8,,,,552.28,595.21,14.838,43.075,1048,6759,6151,1
1788586971.5627615,ENC,74110,8,,7,13,,,,,,,,
1788586971.5682414,TRN,74112,8,,,,552.578,595.21,15.019,42.781,1040,6762,6159,1
1788586971.5828874,ENC,74130,8,,7,14,,,,,,,,
1788586971.5883696,TRN,74132,8,,,,552.869,595.21,14.416,42.484,1033,6765,6166,1
1788586971.6025581,ENC,74150,8,,7,13,,,,,,,,
1788586971.6080575,TRN,74152,8,,,,553.138,595.21,13.27,42.203,1029,6767,6170,1
1788586971.6224663,ENC,74170,8,,7,14,,,,,,,,
1788586971.6280072,TRN,74172,8,,,,553.407,595.21,14.054,41.939,1022,6770,6177,1
1788586971.6425686,ENC,74190,8,,6,13,,,,,,,,
1788586971.6482635,TRN,74192,8,,,,553.684,595.21,13.753,41.663,1014,6773,6185,1
1788586971.662224,ENC,74210,8,,8,13,,,,,,,,
1788586971.667713,TRN,74212,8,,,,553.955,595.21,13.512,41.389,1008,6776,6191,1
1788586971.682165,ENC,74230,8,,6,13,,,,,,,,
1788586971.6876798,TRN,74232,8,,,,554.233,595.21,13.873,41.117,1000,6779,6199,1
1788586971.7020307,ENC,74250,8,,7,13,,,,,,,,
1788586971.7075267,TRN,74252,8,,,,554.507,595.21,13.331,40.838,993,6782,6206,1
1788586971.7220309,ENC,74270,8,,7,13,,,,,,,,
1788586971.7274582,TRN,74272,8,,,,554.782,595.21,13.873,40.566,986,6785,6213,1
1788586971.7417936,ENC,74290,8,,6,13,,,,,,,,
1788586971.7472022,TRN,74292,8,,,,555.055,595.21,13.572,40.29,980,6787,6219,1
1788586971.7617195,ENC,74310,8,,7,12,,,,,,,,
1788586971.7671933,TRN,74312,8,,,,555.31,595.21,11.763,40.022,975,6790,6224,1
1788586971.781816,ENC,74330,8,,6,13,,,,,,,,
1788586971.7874308,TRN,74332,8,,,,555.551,595.21,12.788,39.782,971,6791,6228,1
1788586971.8015091,ENC,74350,8,,7,12,,,,,,,,
1788586971.806901,TRN,74352,8,,,,555.798,595.21,12.245,39.534,964,6794,6235,1
1788586971.821441,ENC,74370,8,,6,12,,,,,,,,
1788586971.8269267,TRN,74372,8,,,,556.042,595.21,11.582,39.288,957,6797,6242,1
1788586971.8413503,ENC,74390,8,,6,11,,,,,,,,
1788586971.8468103,TRN,74392,8,,,,556.274,595.21,11.702,39.052,953,6799,6246,1
1788586971.8612158,ENC,74410,8,,7,12,,,,,,,,
1788586971.866589,TRN,74412,8,,,,556.509,595.21,12.004,38.819,947,6801,6252,1
1788586971.8811538,ENC,74430,8,,6,11,,,,,,,,
1788586971.8866136,TRN,74432,8,,,,556.74,595.21,11.401,38.583,942,6803,6257,1
1788586971.9010117,ENC,74450,8,,6,11,,,,,,,,
1788586971.9063935,TRN,74452,8,,,,556.969,595.21,11.461,38.355,936,6806,6263,1
1788586971.9211102,ENC,74470,8,,6,11,,,,,,,,
1788586971.9266338,TRN,74472,8,,,,557.197,595.21,11.22,38.126,930,6808,6269,1
1788586971.9407883,ENC,74490,8,,6,11,,,,,,,,
1788586971.9461956,TRN,74492,8,,,,557.422,595.21,11.401,37.901,925,6810,6274,1
1788586971.9606953,ENC,74510,8,,6,11,,,,,,,,
1788586971.966078,TRN,74512,8,,,,557.641,595.21,10.798,37.676,920,6812,6279,1
1788586971.9806142,ENC,74530,8,,6,11,,,,,,,,
1788586971.986063,TRN,74532,8,,,,557.855,595.21,10.798,37.461,915,6815,6284,1
1788586972.0004742,ENC,74550,8,,6,11,,,,,,,,
1788586972.0058866,TRN,74552,8,,,,558.069,595.21,10.376,37.246,910,6817,6289,1
1788586972.020414,ENC,74570,8,,6,11,,,,,,,,
1788586972.0258853,TRN,74572,8,,,,558.282,595.21,10.738,37.035,904,6819,6295,1
1788586972.0403113,ENC,74590,8,,5,11,,,,,,,,
1788586972.0457802,TRN,74592,8,,,,558.498,595.21,10.798,36.82,899,6821,6300,1
1788586972.060332,ENC,74610,8,,6,10,,,,,,,,
1788586972.065811,TRN,74612,8,,,,558.713,595.21,10.979,36.604,894,6824,6305,1
1788586972.0801234,ENC,74630,8,,6,11,,,,,,,,
1788586972.0855756,TRN,74632,8,,,,558.934,595.21,11.16,36.386,888,6826,6311,1
1788586972.0999966,ENC,74650,8,,5,10,,,,,,,,
1788586972.1054888,TRN,74652,8,,,,559.147,595.21,10.496,36.167,883,6828,6316,1
1788586972.1199179,ENC,74670,8,,7,10,,,,,,,,
1788586972.125449,TRN,74672,8,,,,559.356,595.21,10.436,35.958,878,6830,6321,1
1788586972.1397886,ENC,74690,8,,5,11,,,,,,,,
1788586972.14517,TRN,74692,8,,,,559.567,595.21,10.858,35.749,873,6832,6326,1
1788586972.1596098,ENC,74710,8,,6,9,,,,,,,,
1788586972.165013,TRN,74712,8,,,,559.782,595.21,10.436,35.534,867,6835,6332,1
1788586972.1796095,ENC,74730,8,,5,10,,,,,,,,
1788586972.1850617,TRN,74732,8,,,,559.984,595.21,10.014,35.325,863,6836,6336,1
1788586972.1996334,ENC,74750,8,,6,11,,,,,,,,
1788586972.2050428,TRN,74752,8,,,,560.186,595.21,10.014,35.124,858,6839,6341,1
1788586972.2193134,ENC,74770,8,,6,9,,,,,,,,
1788586972.2246044,TRN,74772,8,,,,560.384,595.21,9.411,34.923,853,6841,6346,1
1788586972.2393317,ENC,74790,8,,5,10,,,,,,,,
1788586972.2446542,TRN,74792,8,,,,560.572,595.21,9.411,34.732,849,6842,6350,1
1788586972.2592883,ENC,74810,8,,5,10,,,,,,,,
1788586972.2647305,TRN,74812,8,,,,560.762,595.21,9.531,34.543,845,6844,6354,1
1788586972.279149,ENC,74830,8,,6,10,,,,,,,,
1788586972.2844846,TRN,74832,8,,,,560.957,595.21,9.893,34.351,839,6847,6360,1
1788586972.2988975,ENC,74850,8,,5,9,,,,,,,,
1788586972.304175,TRN,74852,8,,,,561.155,595.21,9.773,34.153,834,6849,6365,1
1788586972.3188052,ENC,74870,8,,5,9,,,,,,,,
1788586972.324162,TRN,74872,8,,,,561.342,595.21,9.23,33.96,831,6850,6368,1
1788586972.338664,ENC,74890,8,,6,9,,,,,,,,
1788586972.3439722,TRN,74892,8,,,,561.519,595.21,8.687,33.778,827,6852,6372,1
1788586972.3586419,ENC,74910,8,,5,10,,,,,,,,
1788586972.3639607,TRN,74912,8,,,,561.691,595.21,8.989,33.605,823,6853,6376,1
1788586972.378493,ENC,74930,8,,5,9,,,,,,,,
1788586972.3838391,TRN,74932,8,,,,561.872,595.21,9.23,33.428,818,6856,6381,1
1788586972.3985126,ENC,74950,8,,5,9,,,,,,,,
1788586972.4039748,TRN,74952,8,,,,562.055,595.21,9.109,33.245,813,6858,6386,1
1788586972.4182763,ENC,74970,8,,5,9,,,,,,,,
1788586972.4235375,TRN,74972,8,,,,562.235,595.21,8.928,33.064,809,6859,6390,1
1788586972.438179,ENC,74990,8,,5,9,,,,,,,,
1788586972.4435408,TRN,74992,8,,,,562.413,595.21,8.868,32.885,804,6861,6395,1
1788586972.4580328,ENC,75010,8,,4,9,,,,,,,,
1788586972.46333,TRN,75012,8,,,,562.591,595.21,8.928,32.707,800,6863,6399,1
1788586972.4779768,ENC,75030,8,,5,8,,,,,,,,
1788586972.4832308,TRN,75032,8,,,,562.762,595.21,8.386,32.532,797,6864,6402,1
1788586972.4978774,ENC,75050,8,,5,9,,,,,,,,
1788586972.5032468,TRN,75052,8,,,,562.936,595.21,8.627,32.361,791,6867,6408,1
1788586972.5177472,ENC,75070,8,,5,8,,,,,,,,
1788586972.52303,TRN,75072,8,,,,563.108,595.21,8.567,32.187,787,6868,6412,1
1788586972.5378156,ENC,75090,8,,4,9,,,,,,,,
1788586972.5431962,TRN,75092,8,,,,563.28,595.21,8.748,32.016,783,6870,6416,1
1788586972.557533,ENC,75110,8,,5,9,,,,,,,,
1788586972.56283,TRN,75112,8,,,,563.455,595.21,8.748,31.842,779,6872,6420,1
1788586972.5774567,ENC,75130,8,,5,8,,,,,,,,
1788586972.5828063,TRN,75132,8,,,,563.625,595.21,8.567,31.669,775,6873,6424,1
1788586972.597419,ENC,75150,8,,4,7,,,,,,,,
1788586972.6028423,TRN,75152,8,,,,563.793,595.21,7.783,31.499,770,6875,6429,1
1788586972.6172318,ENC,75170,8,,4,8,,,,,,,,
1788586972.6225069,TRN,75172,8,,,,563.955,595.21,8.265,31.337,767,6877,6432,1
1788586972.6372066,ENC,75190,8,,5,7,,,,,,,,
1788586972.642546,TRN,75192,8,,,,564.118,595.21,8.084,31.172,763,6878,6436,1
1788586972.6569955,ENC,75210,8,,4,8,,,,,,,,
1788586972.6622672,TRN,75212,8,,,,564.288,595.21,8.567,31.008,758,6881,6441,1
1788586972.6769457,ENC,75230,8,,4,7,,,,,,,,
1788586972.6823063,TRN,75232,8,,,,564.454,595.21,7.602,30.836,754,6882,6445,1
1788586972.6968064,ENC,75250,8,,4,7,,,,,,,,
1788586972.7020717,TRN,75252,8,,,,564.606,595.21,7.602,30.679,752,6883,6447,1
1788586972.7167017,ENC,75270,8,,3,8,,,,,,,,
1788586972.7220616,TRN,75272,8,,,,564.766,595.21,8.144,30.525,747,6885,6452,1
1788586972.7367513,ENC,75290,8,,3,7,,,,,,,,
1788586972.7421465,TRN,75292,8,,,,564.935,595.21,8.868,30.361,742,6887,6457,1
1788586972.7564712,ENC,75310,8,,4,7,,,,,,,,
1788586972.7617495,TRN,75312,8,,,,565.111,595.21,8.506,30.186,737,6889,6462,1
1788586972.7763789,ENC,75330,8,,3,7,,,,,,,,
1788586972.7817104,TRN,75332,8,,,,565.267,595.21,7.602,30.018,735,6890,6464,1
1788586972.7962635,ENC,75350,8,,4,7,,,,,,,,
1788586972.80181,TRN,75352,8,,,,565.408,595.21,6.577,29.869,733,6891,6466,1
1788586972.8161728,ENC,75370,8,,4,6,,,,,,,,
1788586972.821465,TRN,75372,8,,,,565.54,595.21,6.577,29.736,730,6892,6469,1
1788586972.8360844,ENC,75390,8,,4,7,,,,,,,,
1788586972.8414128,TRN,75392,8,,,,565.672,595.21,6.757,29.604,727,6894,6472,1
1788586972.8559368,ENC,75410,8,,3,6,,,,,,,,
1788586972.8612385,TRN,75412,8,,,,565.8,595.21,6.275,29.472,724,6895,6475,1
1788586972.8758774,ENC,75430,8,,2,7,,,,,,,,
1788586972.8811517,TRN,75432,8,,,,565.946,595.21,8.205,29.341,719,6897,6480,1
1788586972.8957772,ENC,75450,8,,3,7,,,,,,,,
1788586972.9011352,TRN,75452,8,,,,566.111,595.21,8.446,29.181,713,6899,6486,1
1788586972.9156454,ENC,75470,8,,4,7,,,,,,,,
1788586972.9209285,TRN,75472,8,,,,566.276,595.21,7.541,29.014,708,6901,6491,1
1788586972.935557,ENC,75490,8,,3,8,,,,,,,,
1788586972.9408274,TRN,75492,8,,,,566.423,595.21,7.3,28.86,707,6902,6492,1
1788586972.9554567,ENC,75510,8,,4,7,,,,,,,,
1788586972.960762,TRN,75512,8,,,,566.576,595.21,7.662,28.711,702,6904,6497,1
1788586972.9753687,ENC,75530,8,,3,7,,,,,,,,
1788586972.980701,TRN,75532,8,,,,566.729,595.21,7.662,28.557,699,6906,6500,1
1788586972.9953814,ENC,75550,8,,4,7,,,,,,,,
1788586973.0007255,TRN,75552,8,,,,566.867,595.21,6.637,28.409,697,6906,6502,1
1788586973.015161,ENC,75570,8,,4,7,,,,,,,,
1788586973.0204716,TRN,75572,8,,,,567.017,595.21,7.783,28.27,691,6909,6508,1
1788586973.0350838,ENC,75590,8,,3,6,,,,,,,,
1788586973.0404167,TRN,75592,8,,,,567.164,595.21,7.24,28.118,689,6910,6510,1
1788586973.054945,ENC,75610,8,,4,7,,,,,,,,
1788586973.0604808,TRN,75612,8,,,,567.309,595.21,7.18,27.973,685,6911,6514,1
1788586973.0748494,ENC,75630,8,,3,6,,,,,,,,
1788586973.0801268,TRN,75632,8,,,,567.438,595.21,6.215,27.834,683,6912,6516,1
1788586973.0947106,ENC,75650,8,,4,7,,,,,,,,
1788586973.100041,TRN,75652,8,,,,567.585,595.21,7.783,27.702,677,6915,6522,1
1788586973.114641,ENC,75670,8,,3,6,,,,,,,,
1788586973.1199787,TRN,75672,8,,,,567.735,595.21,6.999,27.547,674,6916,6525,1
1788586973.13459,ENC,75690,8,,3,7,,,,,,,,
1788586973.1399014,TRN,75692,8,,,,567.874,595.21,6.938,27.405,671,6917,6528,1
1788586973.1544306,ENC,75710,8,,4,6,,,,,,,,
1788586973.1597285,TRN,75712,8,,,,568.007,595.21,6.516,27.268,669,6918,6530,1
1788586973.1743383,ENC,75730,8,,2,6,,,,,,,,
1788586973.1796687,TRN,75732,8,,,,568.139,595.21,5.853,27.135,664,6920,6535,1
1788586973.1942134,ENC,75750,8,,2,6,,,,,,,,
1788586973.1995401,TRN,75752,8,,,,568.261,595.21,6.818,27.012,664,6920,6535,1
1788586973.2141216,ENC,75770,8,,4,6,,,,,,,,
1788586973.21942,TRN,75772,8,,,,568.396,595.21,6.637,26.881,658,6922,6541,1
1788586973.2340379,ENC,75790,8,,3,5,,,,,,,,
1788586973.2393925,TRN,75792,8,,,,568.522,595.21,6.215,26.749,656,6923,6543,1
1788586973.2540758,ENC,75810,8,,4,6,,,,,,,,
1788586973.2594192,TRN,75812,8,,,,568.647,595.21,6.215,26.625,653,6925,6546,1
1788586973.27383,ENC,75830,8,,3,6,,,,,,,,
1788586973.2790806,TRN,75832,8,,,,568.77,595.21,5.974,26.501,650,6926,6549,1
1788586973.2937233,ENC,75850,8,,2,6,,,,,,,,
1788586973.299101,TRN,75852,8,,,,568.89,595.21,6.034,26.38,650,6926,6549,1
1788586973.313597,ENC,75870,8,,3,6,,,,,,,,
1788586973.3191493,TRN,75872,8,,,,569.022,595.21,6.757,26.255,650,6926,6549,1
1788586973.3335435,ENC,75890,8,,4,6,,,,,,,,
1788586973.338887,TRN,75892,8,,,,569.145,595.21,6.094,26.124,650,6926,6549,1
1788586973.353402,ENC,75910,8,,2,5,,,,,,,,
1788586973.3586802,TRN,75912,8,,,,569.265,595.21,5.793,26.003,650,6926,6549,1
1788586973.3732946,ENC,75930,8,,2,6,,,,,,,,
1788586973.3785577,TRN,75932,8,,,,569.386,595.21,6.094,25.885,650,6926,6549,1
1788586973.3931682,ENC,75950,8,,4,5,,,,,,,,
1788586973.3984678,TRN,75952,8,,,,569.506,595.21,5.974,25.763,650,6926,6549,1
1788586973.4130995,ENC,75970,8,,3,6,,,,,,,,
1788586973.4183912,TRN,75972,8,,,,569.623,595.21,5.069,25.643,650,6926,6549,1
1788586973.4330308,ENC,75990,8,,4,5,,,,,,,,
1788586973.4383807,TRN,75992,8,,,,569.728,595.21,5.913,25.536,650,6926,6549,1
1788586973.452885,ENC,76010,8,,3,5,,,,,,,,
1788586973.4581745,TRN,76012,8,,,,569.826,595.21,4.526,25.429,650,6926,6549,1
1788586973.472838,ENC,76030,8,,2,6,,,,,,,,
1788586973.4781013,TRN,76032,8,,,,569.93,595.21,5.129,25.333,650,6926,6549,1
1788586973.4927437,ENC,76050,8,,4,5,,,,,,,,
1788586973.4981225,TRN,76052,8,,,,570.038,595.21,6.215,25.229,650,6926,6549,1
1788586973.5127735,ENC,76070,8,,2,6,,,,,,,,
1788586973.5180848,TRN,76072,8,,,,570.154,595.21,4.586,25.11,650,6926,6549,1
1788586973.5325599,ENC,76090,8,,2,5,,,,,,,,
1788586973.537947,TRN,76092,8,,,,570.27,595.21,6.215,25.002,650,6926,6549,1
1788586973.552455,ENC,76110,8,,2,5,,,,,,,,
1788586973.557755,TRN,76112,8,,,,570.384,595.21,5.732,24.881,650,6926,6549,1
1788586973.5724545,ENC,76130,8,,4,6,,,,,,,,
1788586973.5779912,TRN,76132,8,,,,570.496,595.21,5.009,24.768,650,6926,6549,1
1788586973.5922194,ENC,76150,8,,2,5,,,,,,,,
1788586973.5975451,TRN,76152,8,,,,570.6,595.21,5.31,24.662,650,6926,6549,1
1788586973.6121626,ENC,76170,8,,4,5,,,,,,,,
1788586973.6174445,TRN,76172,8,,,,570.699,595.21,4.828,24.559,650,6926,6549,1
1788586973.6321623,ENC,76190,8,,3,5,,,,,,,,
1788586973.637508,TRN,76192,8,,,,570.805,595.21,5.129,24.458,650,6926,6549,1
1788586973.6519449,ENC,76210,8,,3,5,,,,,,,,
1788586973.6572213,TRN,76212,8,,,,570.909,595.21,5.37,24.353,650,6926,6549,1
1788586973.671882,ENC,76230,8,,3,5,,,,,,,,
1788586973.6771395,TRN,76232,8,,,,571.02,595.21,5.612,24.246,650,6926,6549,1
1788586973.6917903,ENC,76250,8,,3,5,,,,,,,,
1788586973.6971614,TRN,76252,8,,,,571.12,595.21,4.828,24.138,650,6926,6549,1
1788586973.7116568,ENC,76270,8,,2,6,,,,,,,,
1788586973.7169275,TRN,76272,8,,,,571.223,595.21,5.19,24.039,650,6926,6549,1
1788586973.731609,ENC,76290,8,,3,5,,,,,,,,
1788586973.736947,TRN,76292,8,,,,571.329,595.21,5.612,23.934,650,6926,6549,1
1788586973.7514796,ENC,76310,8,,3,5,,,,,,,,
1788586973.7568657,TRN,76312,8,,,,571.424,595.21,4.466,23.83,650,6926,6549,1
1788586973.771502,ENC,76330,8,,3,5,,,,,,,,
1788586973.7768013,TRN,76332,8,,,,571.522,595.21,4.526,23.737,650,6926,6549,1
1788586973.791248,ENC,76350,8,,4,5,,,,,,,,
1788586973.7965407,TRN,76352,8,,,,571.618,595.21,5.612,23.642,650,6926,6549,1
1788586973.811166,ENC,76370,8,,3,5,,,,,,,,
