host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790315572.2325733,1,ENC,2176533,5,,124,117,1,,,,,,,,,,
1790315572.2526941,1,ENC,2176553,5,,124,117,1,,,,,,,,,,
1790315572.2725596,1,ENC,2176573,5,,125,117,1,,,,,,,,,,
1790315572.2924056,1,ENC,2176593,5,,124,117,1,,,,,,,,,,
1790315572.3123832,1,ENC,2176613,5,,124,117,1,,,,,,,,,,
1790315572.3321502,1,ENC,2176633,5,,125,117,1,,,,,,,,,,
1790315572.3520057,1,ENC,2176653,5,,124,117,1,,,,,,,,,,
1790315572.3706954,1,ENC,2176673,5,,124,117,1,,,,,,,,,,
1790315572.391682,1,ENC,2176693,5,,124,117,1,,,,,,,,,,
1790315572.4115527,1,ENC,2176713,5,,124,117,1,,,,,,,,,,
1790315572.4321191,1,ENC,2176733,5,,125,118,1,,,,,,,,,,
1790315572.4513316,1,ENC,2176753,5,,124,116,1,,,,,,,,,,
1790315572.4711804,1,ENC,2176773,5,,124,118,1,,,,,,,,,,
1790315572.4910772,1,ENC,2176793,5,,124,116,1,,,,,,,,,,
1790315572.5109847,1,ENC,2176813,5,,125,118,1,,,,,,,,,,
1790315572.5309308,1,ENC,2176833,5,,125,117,1,,,,,,,,,,
1790315572.550707,1,ENC,2176853,5,,123,117,1,,,,,,,,,,
1790315572.5707965,1,ENC,2176873,5,,125,118,1,,,,,,,,,,
1790315572.5899284,1,ENC,2176893,5,,125,117,1,,,,,,,,,,
1790315572.6103563,1,ENC,2176913,5,,123,117,1,,,,,,,,,,
1790315572.6302485,1,ENC,2176933,5,,125,117,1,,,,,,,,,,
1790315572.65013,1,ENC,2176953,5,,124,117,0,,,,,,,,,,
1790315572.6700861,1,ENC,2176973,5,,107,101,0,,,,,,,,,,
1790315572.6897254,1,ENC,2176993,5,,80,77,0,,,,,,,,,,
1790315572.7095912,1,ENC,2177013,5,,57,57,0,,,,,,,,,,
